Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202300011161;155660763;A01;2;7;0;2;8;0;1;
202300011161;155660765;B01;2;43;0;2;2;0;1;
202300011162;155660761;A01;1;7;1;1;2;1;1;
202300011163;155660760;A01;1;7;0;1;2;2;1;
202300011164;155660759;A01;1;2;6;0;7;1;1;
202300011165;155660756;A01;1;7;0;2;3;20;1;
202300011165;155660758;B01;1;32;0;2;2;1;1;
202300011166;155660755;A01;0;7;0;2;3;1;1;
202300011166;155660757;B01;0;7;0;2;3;1;2;
202300011167;155660754;A01;1;32;0;0;2;1;1;
202300011168;155660753;A01;1;7;0;1;3;1;1;
202300011169;155660752;A01;1;7;12;1;1;20;1;
202300011170;155660751;A01;1;7;13;0;3;0;1;
202300011171;155660749;A01;1;2;6;0;7;1;1;
202300011172;155660747;A01;1;33;13;0;1;1;1;
202300011173;155660748;A01;1;7;0;9;1;1;1;
202300011173;155660750;B01;1;80;0;0;4;11;3;
202300011174;155660746;A01;3;2;6;0;1;1;1;
202300011175;155660743;A01;0;7;3;2;1;1;1;
202300011175;155660745;B01;0;1;3;2;0;0;5;
202300011176;155660744;A01;3;7;2;0;1;1;1;
202300011177;155660741;B01;2;1;0;2;8;1;5;
202300011177;155660742;A01;2;7;0;2;7;1;1;
202300011178;155660740;A01;2;7;15;0;1;1;1;
202300011179;155660737;A01;2;7;4;0;3;2;1;
202300011180;155660736;A01;2;7;13;0;9;14;1;
202300011181;155660738;A01;1;37;0;2;7;1;1;1.0
202300011181;155660739;B01;2;60;0;2;1;5;5;
202300011182;155660735;A01;2;33;0;0;7;2;1;
202300011183;155660734;A01;3;7;14;0;1;1;0;
202300011184;155660733;A01;1;33;4;0;7;16;1;
202300011185;155660731;A01;1;7;0;0;3;2;1;
202300011186;155660730;A01;1;7;0;2;1;13;1;
202300011186;155660732;B01;2;21;0;2;1;1;1;
202300011187;155660728;A01;2;33;0;2;1;17;1;
202300011187;155660729;B01;2;20;0;0;3;15;1;
202300011188;155660725;B01;1;7;0;2;1;1;1;
202300011188;155660727;A01;2;7;0;2;3;1;1;
202300011189;155660724;A01;3;2;0;2;1;0;1;
202300011189;155660726;B01;3;2;0;0;1;0;1;
202300011190;155660722;B01;1;7;13;2;3;21;1;
202300011190;155660723;A01;2;7;0;2;3;13;1;
202300011191;155660719;A01;2;7;0;2;1;2;1;
202300011191;155660721;B01;2;0;0;2;4;2;-1;
202300011192;155660718;B01;1;1;0;2;1;26;5;
202300011192;155660720;A01;1;7;0;2;2;26;1;
202300011193;155660714;B01;0;7;0;2;2;9;1;
202300011193;155660716;A01;0;34;0;2;3;1;1;
202300011194;155660715;A01;1;7;0;0;1;1;1;
202300011194;155660717;B01;2;7;0;0;1;13;1;
202300011195;155660712;A01;2;7;0;2;1;2;1;
202300011195;155660713;B01;2;1;0;2;4;1;5;
202300011196;155660711;A01;3;7;6;0;1;1;1;
202300011197;155660710;A01;2;7;0;0;0;1;1;
202300011198;155660709;A01;1;32;0;0;8;1;1;
202300011199;155660706;A01;3;33;0;2;3;1;1;
202300011199;155660708;B01;3;7;0;2;3;1;1;
202300011200;155660705;A01;3;7;0;2;3;15;1;
202300011200;155660707;B01;3;3;0;2;1;1;1;
202300011201;155660700;D01;2;7;0;2;1;1;1;
202300011201;155660702;C01;2;7;0;2;8;1;1;
202300011201;155660703;B01;2;7;0;2;1;1;1;
202300011201;155660704;A01;1;7;0;2;1;13;1;
202300011202;155660699;A01;1;7;0;0;6;15;1;
202300011202;155660701;B01;1;32;0;2;1;1;1;
202300011203;155660698;A01;2;7;2;0;1;0;4;
202300011204;155660696;A01;3;14;0;1;2;26;1;
202300011205;155660695;B01;3;21;0;2;8;15;1;
202300011205;155660697;A01;3;31;0;2;3;1;1;
202300011206;155660693;A01;1;7;2;0;2;0;0;
202300011207;155660691;B01;1;7;0;2;3;13;1;
202300011207;155660692;A01;2;7;0;2;3;1;1;
202300011208;155660689;A01;1;2;0;2;1;1;1;
202300011208;155660690;B01;1;7;0;0;4;1;1;
202300011209;155660688;A01;3;36;13;0;3;1;0;
202300011210;155660686;A01;1;7;13;0;1;1;1;
202300011211;155660685;A01;1;7;0;2;3;13;1;
202300011211;155660687;B01;2;7;0;2;3;1;1;
202300011212;155660683;B01;3;7;0;2;7;1;1;
202300011212;155660684;A01;2;1;0;2;1;9;5;
202300011213;155660682;A01;2;7;13;0;1;26;1;
202300011214;155660681;A01;2;7;0;1;3;1;1;
202300011215;155660680;A01;3;7;0;1;3;1;1;
202300011216;155660678;B01;2;33;0;2;1;1;1;
202300011216;155660679;A01;1;7;0;2;1;15;1;
202300011217;155660677;A01;1;10;2;0;3;17;1;
202300011218;155660676;A01;1;7;15;0;1;1;1;
202300011219;155660675;A01;1;7;2;0;2;1;3;
202300011220;155660674;A01;3;33;6;9;1;1;1;
202300011221;155660671;A01;2;7;0;2;3;1;1;
202300011221;155660673;B01;1;7;0;2;3;13;2;
202300011222;155660670;B01;0;7;0;2;2;1;1;
202300011222;155660672;A01;0;7;0;2;3;1;1;
202300011223;155660668;A01;2;33;0;0;3;1;1;
202300011224;155660667;B01;1;10;0;2;1;1;1;
202300011224;155660669;A01;0;7;0;0;6;19;1;
202300011225;155660663;A01;2;7;2;0;1;17;1;
202300011226;155660662;B01;2;2;0;0;0;2;0;
202300011226;155660664;A01;2;7;0;2;0;17;0;
202300011227;155660660;A01;1;7;17;0;9;1;1;
202300011228;155660656;B01;2;7;0;2;7;1;1;
202300011228;155660658;D01;2;7;0;2;8;1;1;
202300011228;155660659;C01;2;7;0;2;8;1;1;
202300011228;155660661;A01;2;7;0;2;1;1;1;
202300011229;155660655;A01;1;7;0;2;1;1;1;
202300011229;155660657;B01;1;7;0;2;3;1;1;
202300011230;155660651;A01;1;7;0;2;4;17;1;
202300011230;155660653;B01;1;13;0;2;1;2;1;
202300011230;155660654;C01;1;7;0;2;6;1;1;
202300011231;155660652;A01;2;7;0;1;3;1;1;
202300011232;155660650;A01;1;7;13;0;1;1;1;
202300011233;155660647;A01;1;17;6;0;2;14;1;
202300011234;155660646;C01;2;7;0;2;1;2;1;
202300011234;155660648;A01;2;7;0;2;4;1;1;
202300011234;155660649;B01;2;7;0;2;1;2;1;
202300011235;155660644;A01;3;2;13;0;1;2;1;
202300011236;155660643;A01;1;7;13;2;1;11;1;
202300011236;155660645;B01;1;7;0;2;0;11;1;
202300011237;155660640;A01;1;7;4;0;3;13;0;
202300011237;155660642;B01;1;7;3;2;1;13;1;
202300011238;155660638;A01;1;7;0;2;3;9;1;
202300011238;155660639;B01;1;2;0;2;1;1;1;
202300011238;155660641;C01;2;7;0;2;1;1;1;
202300011239;155660636;A01;1;7;0;2;1;14;1;
202300011239;155660637;B01;2;7;0;2;1;1;1;
202300011240;155660635;A01;1;15;13;0;2;14;1;
202300011241;155660634;A01;1;33;3;0;1;3;1;
202300011242;155660629;A01;2;7;0;2;1;1;1;
202300011242;155660631;B01;1;7;0;2;7;15;1;
202300011243;155660630;B01;1;33;0;2;1;2;1;
202300011243;155660632;A01;1;7;0;2;1;2;1;
202300011243;155660633;C01;1;7;0;2;5;2;1;
202300011244;155660626;A01;3;7;13;0;2;1;1;
202300011245;155660625;A01;2;7;0;1;4;4;1;
202300011246;155660623;A01;2;7;6;0;1;14;1;
202300011247;155660622;A01;2;2;0;2;8;0;1;
202300011247;155660624;B01;1;7;0;2;3;5;0;
202300011248;155660619;B01;2;7;0;2;1;1;0;
202300011248;155660621;A01;1;33;0;2;1;13;0;
202300011249;155660620;A01;2;33;12;0;2;1;1;
202300011250;155660616;B01;1;33;0;2;1;17;1;
202300011250;155660618;A01;1;10;0;2;8;15;1;
202300011251;155660615;A01;2;7;0;2;3;1;1;
202300011251;155660617;B01;1;33;0;2;1;13;1;
202300011252;155660614;A01;1;7;11;0;1;1;1;
202300011253;155660612;A01;1;33;0;2;1;17;1;
202300011253;155660613;B01;2;14;0;2;3;1;1;
202300011254;155660610;B01;2;7;0;2;1;5;1;
202300011254;155660611;A01;1;7;0;2;1;1;1;
202300011255;155660609;A01;2;2;12;0;2;14;1;
202300011256;155660607;A01;1;1;0;2;4;2;5;
202300011256;155660608;B01;1;7;0;2;1;2;1;
202300011257;155660605;A01;2;7;0;2;6;19;1;
202300011257;155660606;B01;1;7;0;2;1;2;1;
202300011258;155660603;A01;2;33;0;2;1;2;1;
202300011258;155660604;B01;2;7;0;0;6;2;1;
202300011259;155660601;A01;2;7;0;2;5;3;1;
202300011259;155660602;B01;1;33;0;2;2;1;1;
202300011260;155660599;A01;1;7;0;2;1;12;1;
202300011260;155660600;B01;1;7;0;2;4;1;1;
202300011261;155660597;B01;0;80;0;2;1;0;3;
202300011261;155660598;A01;0;7;0;2;1;0;1;
202300011262;155660595;B01;1;7;0;2;3;1;1;
202300011262;155660596;A01;1;7;0;2;1;1;1;
202300011263;155660593;A01;1;7;0;2;2;2;1;
202300011263;155660594;B01;1;7;0;2;6;2;1;
202300011264;155660591;A01;2;7;0;2;1;2;1;
202300011264;155660592;B01;2;7;0;2;4;2;1;
202300011265;155660589;A01;1;7;3;2;0;1;1;
202300011265;155660590;B01;1;7;0;2;1;1;1;
202300011266;155660588;A01;1;7;0;0;0;9;1;
202300011267;155660586;A01;1;7;0;2;2;14;2;
202300011267;155660587;B01;1;33;0;2;1;18;1;
202300011268;155660584;B01;1;7;0;2;4;1;1;
202300011268;155660585;A01;1;7;0;2;1;2;1;
202300011269;155660579;B01;2;7;0;2;4;1;1;
202300011269;155660581;A01;2;7;0;2;1;2;1;
202300011270;155660578;B01;1;7;0;2;4;2;1;
202300011270;155660580;C01;1;10;0;2;4;1;1;
202300011270;155660582;D01;1;10;0;0;0;0;1;
202300011270;155660583;A01;1;7;0;2;4;2;1;
202300011271;155660572;A01;2;7;6;0;2;1;1;
202300011272;155660569;A01;1;7;4;0;3;13;1;
202300011273;155660568;D01;2;7;0;2;4;1;1;
202300011273;155660570;E01;2;7;0;2;5;1;1;
202300011273;155660571;F01;2;33;3;2;1;3;1;
202300011273;155660573;A01;2;7;0;2;7;1;1;
202300011273;155660574;B01;2;34;0;2;4;3;1;
202300011273;155660575;C01;2;7;0;2;4;1;1;
202300011274;155660565;A01;2;7;0;2;1;13;1;
202300011274;155660567;B01;1;37;0;2;1;0;1;1.0
202300011275;155660564;A01;1;33;4;2;8;3;1;
202300011275;155660566;B01;1;7;4;2;5;14;1;
202300011276;155660562;A01;2;33;0;2;7;1;1;
202300011276;155660563;B01;2;7;0;2;3;11;1;
202300011277;155660559;A01;2;33;0;2;1;3;1;
202300011277;155660560;B01;2;7;0;2;8;13;1;
202300011277;155660561;C01;2;7;0;2;4;2;1;
202300011278;155660558;A01;1;33;3;0;8;12;1;
202300011279;155660555;A01;2;10;0;2;5;12;1;
202300011279;155660556;B01;1;33;0;2;8;1;1;
202300011279;155660557;C01;2;7;0;2;5;1;1;
202300011280;155660553;A01;2;33;0;2;3;3;1;
202300011280;155660554;B01;2;10;0;2;2;12;1;
202300011281;155660552;A01;2;7;4;0;1;1;1;
202300011282;155660551;Z01;1;7;0;1;0;0;0;
202300011283;155660550;A01;2;7;4;0;1;26;1;
202300011284;155660545;A01;1;33;0;2;1;3;1;
202300011284;155660546;B01;1;10;0;2;3;2;1;
202300011284;155660547;C01;1;7;0;2;2;2;1;
202300011284;155660548;D01;1;7;0;2;4;2;1;
202300011284;155660549;E01;1;7;0;2;4;2;1;
202300011285;155660543;A01;1;10;0;2;3;15;1;
202300011285;155660544;B01;1;1;0;2;2;13;5;
202300011286;155660541;B01;2;7;7;0;7;1;1;
202300011286;155660542;A01;2;7;0;2;1;1;1;
202300011287;155660538;A01;2;33;0;2;1;5;0;
202300011287;155660539;B01;1;7;0;2;1;1;0;
202300011287;155660540;C01;1;7;0;2;1;1;0;
202300011288;155660536;A01;2;80;0;2;1;1;3;
202300011288;155660537;B01;1;1;0;2;1;1;5;
202300011289;155660534;A01;1;80;0;2;1;21;3;
202300011289;155660535;B01;1;7;0;0;5;23;1;
202300011290;155660533;Y01;1;1;0;1;1;1;5;
202300011291;155660532;A01;1;50;12;0;0;2;3;
202300011292;155660530;A01;1;1;0;2;1;2;5;
202300011292;155660531;B01;1;7;0;2;4;1;2;
202300011293;155660528;B01;3;7;0;2;2;23;1;
202300011293;155660529;A01;3;43;0;2;1;1;1;
202300011294;155660526;A01;1;7;0;2;5;22;1;
202300011294;155660527;B01;1;2;0;2;3;18;3;
202300011295;155660525;A01;1;10;0;1;3;1;6;
202300011296;155660523;A01;2;7;0;2;3;10;1;
202300011296;155660524;B01;2;50;0;2;1;17;3;
202300011297;155660522;Z01;2;7;0;1;7;1;1;
202300011298;155660520;A01;1;50;0;2;4;2;3;
202300011298;155660521;Z01;1;1;0;0;0;2;5;
202300011299;155660519;A01;1;13;0;1;3;1;1;
202300011300;155660518;A01;1;14;0;1;1;2;1;
202300011301;155660517;A01;1;31;0;0;3;16;1;
202300011302;155660516;A01;2;7;0;1;3;1;1;
202300011303;155660514;A01;1;7;0;2;1;15;2;
202300011303;155660515;C01;1;33;0;2;1;15;1;
202300011304;155660512;A01;0;7;0;2;1;1;1;
202300011304;155660513;B01;0;31;0;2;4;1;1;
202300011305;155660511;A01;1;7;0;1;1;15;1;
202300011306;155660509;B01;1;31;0;2;6;1;1;
202300011306;155660510;A01;1;30;0;2;1;2;1;
202300011307;155660508;A01;3;50;0;1;0;1;3;
202300011308;155660507;A01;2;31;0;1;1;1;1;
202300011309;155660505;A01;3;33;0;2;0;13;1;
202300011309;155660506;B01;3;1;0;2;0;1;5;
202300011310;155660504;A01;1;80;0;1;1;1;3;
202300011311;155660502;B01;1;7;0;2;4;1;1;
202300011311;155660503;A01;1;32;0;2;1;1;1;
202300011312;155660500;A01;0;1;0;0;1;1;5;
202300011312;155660501;Z01;0;7;0;0;1;5;3;
202300011313;155660499;Z01;2;7;0;1;7;1;1;
202300011314;155660498;A01;1;10;0;1;6;4;1;
202300011315;155660497;A01;1;1;0;0;0;9;5;
202300011316;155660495;B01;1;7;0;2;3;2;2;
202300011316;155660496;A01;1;43;0;2;6;1;1;
202300011317;155660493;B01;2;7;0;2;4;15;2;
202300011317;155660494;A01;2;7;0;2;3;23;2;
202300011318;155660491;B01;3;7;0;2;0;1;1;
202300011318;155660492;A01;1;33;0;2;0;1;1;
202300011319;155660489;A01;3;33;0;2;7;1;1;
202300011319;155660490;B01;3;7;0;2;3;1;1;
202300011320;155660488;A01;2;1;0;0;0;1;5;
202300011321;155660487;A01;1;1;0;1;7;1;5;
202300011322;155660485;A01;1;50;0;2;1;1;3;
202300011322;155660486;B01;2;1;0;2;8;1;5;
202300011323;155660482;A01;1;1;0;0;0;1;5;
202300011324;155660481;A01;2;30;0;0;7;1;3;
202300011325;155660479;B01;2;32;0;2;3;16;1;
202300011325;155660480;A01;2;7;0;2;2;1;3;
202300011326;155660477;A01;2;80;0;2;7;1;3;
202300011326;155660478;B01;1;7;0;2;3;1;2;
202300011327;155660476;A01;1;30;0;0;1;1;1;
202300011328;155660474;A01;0;7;0;2;2;15;0;
202300011328;155660475;B01;0;1;0;2;8;15;5;
202300011329;155660473;A01;0;60;0;0;0;1;5;
202300011330;155660472;A01;1;32;12;0;0;1;1;
202300011331;155660470;B01;2;1;0;2;8;1;5;
202300011331;155660471;A01;1;7;0;2;3;15;1;
202300011332;155660468;B01;2;60;0;2;1;1;5;
202300011332;155660469;A01;2;7;0;2;2;15;1;
202300011333;155660467;A01;1;10;0;1;1;1;1;
202300011334;155660466;A01;2;7;0;0;0;12;1;
202300011335;155660464;B01;1;60;0;2;0;0;5;
202300011335;155660465;A01;1;7;0;2;3;15;1;
202300011336;155660463;A01;3;7;0;1;1;2;1;
202300011337;155660462;A01;2;7;12;0;8;0;1;
202300011338;155660460;B01;2;31;0;2;1;18;1;
202300011338;155660461;A01;2;7;0;2;5;14;1;
202300011339;155660458;A01;2;7;0;2;2;1;1;
202300011339;155660459;B01;2;7;0;2;6;1;1;
202300011340;155660456;B01;3;3;0;2;2;19;1;
202300011340;155660457;A01;3;7;0;2;3;19;1;
202300011341;155660454;B01;2;1;0;2;8;19;5;
202300011341;155660455;A01;1;7;0;2;3;19;1;
202300011342;155660453;A01;2;7;6;0;1;14;1;
202300011343;155660451;A01;3;43;0;2;2;19;1;
202300011343;155660452;B01;3;7;0;2;3;0;1;
202300011344;155660450;A01;0;7;0;1;4;7;1;
202300011345;155660448;B01;0;50;0;2;0;1;3;
202300011345;155660449;A01;3;7;0;9;0;0;1;
202300011346;155660443;A01;0;2;0;0;8;15;1;
202300011347;155660442;A01;0;7;0;1;1;16;1;
202300011348;155660440;B01;0;7;0;0;0;0;1;
202300011348;155660441;A01;0;33;0;0;1;1;1;
202300011349;155660439;A01;3;7;0;1;3;1;1;
202300011350;155660437;A01;0;7;9;2;1;9;1;
202300011350;155660438;B01;0;33;0;2;1;1;1;
202300011351;155660436;A01;3;7;0;1;1;1;1;
202300011352;155660434;A01;1;34;0;2;8;13;1;
202300011352;155660435;B01;1;33;0;2;7;1;1;
202300011353;155660432;B01;1;1;0;2;1;19;5;
202300011353;155660433;A01;2;7;0;2;5;21;1;
202300011354;155660431;A01;1;7;6;0;1;1;1;
202300011355;155660429;B01;2;50;0;2;7;1;3;
202300011355;155660430;A01;1;7;0;2;3;19;1;
202300011356;155660428;A01;2;7;0;1;2;19;1;
202300011357;155660426;A01;2;50;0;2;1;18;3;
202300011357;155660427;B01;2;7;0;2;2;16;1;
202300011358;155660425;A01;1;7;6;0;0;13;1;
202300011359;155660424;A01;1;33;16;0;1;1;1;
202300011360;155660423;A01;2;7;0;1;1;1;1;
202300011361;155660422;A01;0;50;0;0;0;1;3;
202300011362;155660421;A01;1;7;1;0;2;14;2;
202300011363;155660419;A01;1;7;1;0;1;1;1;
202300011363;155660420;B01;1;7;0;2;4;16;1;
202300011364;155660417;A01;2;7;0;2;1;15;1;
202300011364;155660418;B01;2;50;0;2;7;19;3;
202300011365;155660415;A01;1;1;0;2;4;15;5;
202300011365;155660416;B01;1;7;0;2;1;1;1;
202300011366;155660414;A01;2;33;0;0;0;1;1;
202300011367;155660412;A01;1;7;0;2;5;23;1;
202300011367;155660413;B01;1;7;0;2;3;1;1;
202300011368;155660410;A01;3;7;0;2;3;1;1;
202300011368;155660411;B01;3;1;0;2;1;1;5;
202300011369;155660409;A01;2;7;1;1;1;13;1;
202300011370;155660407;A01;3;7;0;2;1;19;1;
202300011370;155660408;B01;3;7;0;2;1;0;1;
202300011371;155660405;A01;0;33;0;2;1;2;1;
202300011371;155660406;B01;0;7;0;2;4;1;1;
202300011372;155660403;A01;2;7;0;2;1;1;1;
202300011372;155660404;B01;1;7;0;2;1;15;1;
202300011373;155660401;B01;2;7;0;2;8;1;1;
202300011373;155660402;A01;1;7;0;2;1;1;1;
202300011374;155660399;A01;1;2;0;2;1;2;1;
202300011374;155660400;B01;1;7;0;2;2;10;1;
202300011375;155660398;A01;1;7;1;0;2;0;2;
202300011376;155660397;A01;1;7;0;1;2;1;1;
202300011377;155660395;B01;1;33;0;2;3;3;1;
202300011377;155660396;A01;1;7;0;2;7;12;2;
202300011378;155660392;C01;1;7;0;2;2;1;1;
202300011378;155660393;A01;1;31;0;2;1;3;1;
202300011378;155660394;B01;1;10;0;2;6;1;1;
202300011379;155660390;B01;1;7;0;2;8;1;1;
202300011379;155660391;A01;1;7;0;2;3;1;1;
202300011380;155660387;B01;1;33;0;2;1;1;1;
202300011380;155660388;Z01;1;7;0;2;5;12;0;
202300011380;155660389;A01;1;33;0;2;2;1;1;
202300011381;155660386;A01;1;7;0;1;3;15;2;
202300011382;155660385;A01;1;7;0;0;3;11;1;
202300011383;155660384;A01;1;7;2;0;0;13;1;
202300011384;155660382;B01;2;7;0;2;2;1;1;
202300011384;155660383;A01;1;7;0;2;2;13;1;
202300011385;155660380;A01;1;7;0;2;1;13;3;
202300011385;155660381;B01;2;7;0;2;1;13;1;
202300011386;155660378;A01;2;7;13;2;3;13;1;
202300011386;155660379;B01;1;7;13;2;3;1;1;
202300011387;155660377;A01;1;7;0;1;2;1;0;
202300011388;155660375;A01;1;33;0;2;7;17;1;
202300011388;155660376;B01;1;7;0;2;8;15;1;
202300011389;155660373;B01;3;13;0;2;1;1;1;
202300011389;155660374;A01;3;2;0;2;2;13;1;
202300011390;155660372;A01;2;7;13;0;9;13;1;
202300011391;155660371;A01;3;7;2;0;1;13;1;
202300011392;155660369;B01;2;7;0;2;2;1;0;
202300011392;155660370;A01;2;7;2;2;6;17;0;
202300011393;155660368;A01;2;7;2;0;1;1;1;
202300011394;155660367;A01;1;33;5;0;1;1;1;
202300011395;155660366;A01;1;7;2;0;2;1;0;
202300011396;155660365;A01;2;10;0;1;3;1;1;
202300011397;155660363;A01;2;7;13;2;5;26;1;
202300011397;155660364;B01;2;10;4;0;6;0;1;
202300011398;155660354;C01;1;7;0;0;8;0;0;
202300011398;155660355;D01;1;10;0;2;1;0;0;
202300011398;155660356;E01;1;10;0;2;1;0;0;
202300011398;155660357;A01;1;7;0;0;1;1;0;
202300011398;155660358;B01;1;7;0;0;7;0;0;
202300011399;155660352;A01;1;7;4;2;7;1;1;
202300011399;155660353;B01;1;7;4;2;8;11;1;
202300011400;155660351;A01;1;10;2;0;2;14;1;
202300011401;155660349;A01;1;13;0;0;4;15;0;
202300011401;155660350;B01;1;31;0;0;3;17;0;
202300011402;155660348;A01;1;7;8;0;1;1;1;
202300011403;155660346;A01;1;10;1;1;1;2;1;
202300011403;155660347;B01;1;13;0;2;4;24;1;
202300011404;155660345;A01;1;7;16;0;8;13;1;
202300011405;155660344;A01;0;36;6;1;3;26;1;
202300011406;155660342;A01;3;37;0;2;3;1;1;1.0
202300011406;155660343;B01;3;7;0;2;3;1;1;
202300011407;155660340;A01;2;7;8;2;1;5;1;
202300011407;155660341;B01;1;7;0;0;1;1;1;
202300011408;155660339;A01;3;2;0;0;7;0;1;
202300011409;155660338;A01;2;7;13;0;0;0;1;
202300011410;155660337;A01;1;7;0;1;2;16;1;
202300011411;155660335;A01;2;7;0;2;3;1;1;
202300011411;155660336;B01;1;1;0;2;7;9;5;
202300011412;155660334;A01;1;7;0;1;2;1;1;
202300011413;155660332;A01;0;7;0;2;4;1;1;
202300011413;155660333;B01;0;7;0;0;3;1;1;
202300011414;155660331;A01;0;7;8;0;1;2;1;
202300011415;155660330;A01;1;7;3;0;2;1;1;
202300011416;155660328;A01;1;99;0;2;2;1;1;
202300011416;155660329;B01;2;7;0;2;3;1;1;
202300011417;155660327;A01;2;7;4;0;1;1;1;
202300011418;155660326;A01;2;7;3;0;3;13;1;
202300011419;155660324;A01;2;7;0;2;3;11;1;
202300011419;155660325;B01;2;7;0;2;2;1;1;
202300011420;155660322;A01;1;7;0;2;2;12;1;
202300011420;155660323;B01;1;7;0;2;3;1;1;
202300011421;155660320;A01;2;33;0;2;1;3;1;
202300011421;155660321;B01;2;7;0;2;5;1;1;
202300011422;155660316;B01;1;7;13;2;3;13;1;
202300011422;155660318;A01;2;7;13;2;1;2;1;
202300011422;155660319;C01;1;7;13;2;3;1;1;
202300011423;155660315;B01;1;31;0;2;4;3;1;
202300011423;155660317;A01;1;7;0;2;1;12;1;
202300011424;155660314;A01;2;31;1;9;1;1;1;
202300011425;155660312;A01;3;7;0;1;3;16;1;
202300011426;155660311;A01;2;7;0;1;2;1;1;
202300011427;155660309;A01;2;7;0;2;1;2;1;
202300011427;155660310;B01;2;7;0;2;4;2;1;
202300011427;155660313;C01;2;7;0;2;4;2;1;
202300011428;155660307;B01;1;7;0;2;1;0;0;
202300011428;155660308;A01;2;17;0;2;6;26;0;
202300011429;155660304;B01;2;7;0;2;5;1;1;
202300011429;155660306;A01;2;31;0;2;1;1;1;
202300011430;155660305;A01;1;7;8;0;3;13;0;
202300011431;155660302;A01;2;10;4;0;1;26;1;
202300011432;155660301;B01;2;10;0;2;3;1;1;
202300011432;155660303;A01;1;7;0;2;3;1;1;
202300011433;155660299;A01;0;7;2;0;3;13;1;
202300011434;155660297;B01;2;7;0;2;2;2;1;
202300011434;155660300;A01;2;7;0;2;6;11;1;
202300011435;155660296;B01;2;33;0;2;1;1;1;
202300011435;155660298;A01;1;7;0;2;7;15;1;
202300011436;155660295;A01;1;7;14;0;3;12;1;
202300011437;155660293;A01;2;7;0;2;3;1;3;
202300011437;155660294;B01;1;7;0;2;3;1;1;
202300011438;155660290;A01;1;1;1;0;1;1;5;
202300011439;155660289;B01;1;7;4;2;6;1;0;
202300011439;155660291;C01;1;7;0;2;1;2;0;
202300011439;155660292;A01;1;17;0;2;2;12;0;
202300011440;155660285;A01;0;2;0;0;3;25;1;
202300011441;155660283;A01;1;7;12;0;3;1;1;
202300011442;155660284;A01;2;10;0;2;4;1;1;
202300011442;155660286;B01;2;7;4;2;9;1;1;
202300011442;155660287;C01;2;10;0;2;4;0;1;
202300011443;155660282;A01;1;7;0;1;1;1;0;
202300011444;155660280;A01;3;7;10;0;0;24;1;
202300011445;155660278;A01;1;15;0;2;1;1;1;
202300011445;155660279;B01;1;15;0;2;4;1;1;
202300011445;155660281;C01;1;15;0;2;4;1;1;
202300011446;155660277;A01;2;2;0;0;0;1;1;
202300011447;155660275;A01;1;33;0;0;6;1;1;
202300011448;155660274;A01;2;33;0;2;2;3;1;
202300011448;155660276;B01;2;7;0;2;3;11;1;
202300011449;155660271;A01;2;7;0;0;4;23;1;
202300011449;155660272;B01;2;7;0;2;1;2;1;
202300011449;155660273;C01;2;10;0;2;1;2;0;
202300011450;155660270;A01;2;38;10;0;1;1;1;16.0
202300011451;155660267;A01;1;7;0;1;4;4;1;
202300011452;155660268;A01;1;7;0;2;5;2;1;
202300011452;155660269;B01;1;31;0;2;1;18;1;
202300011453;155660264;A01;1;7;0;2;1;13;1;
202300011453;155660266;B01;2;7;0;2;1;1;1;
202300011454;155660260;A01;1;7;0;2;3;13;1;
202300011454;155660262;B01;2;2;0;2;1;1;1;
202300011455;155660259;A01;1;7;9;0;8;1;1;
202300011456;155660261;A01;2;10;0;2;4;23;1;
202300011456;155660263;B01;2;7;0;2;4;1;1;
202300011456;155660265;C01;2;10;0;2;1;1;1;
202300011457;155660257;A01;1;7;15;0;3;13;1;
202300011458;155660254;A01;1;7;0;2;1;1;1;
202300011458;155660255;B01;1;7;3;2;4;1;1;
202300011458;155660256;C01;1;7;3;2;4;1;1;
202300011458;155660258;D01;1;7;3;2;7;1;1;
202300011459;155660252;A01;2;17;0;2;1;1;1;
202300011459;155660253;B01;1;10;0;0;7;1;1;
202300011460;155660249;A01;1;10;3;2;2;2;1;
202300011460;155660250;B01;1;15;0;2;6;2;1;
202300011461;155660245;A01;1;7;3;0;8;0;1;
202300011461;155660247;B01;1;7;14;0;1;1;1;
202300011462;155660246;A01;1;10;0;2;6;1;3;
202300011462;155660248;B01;1;7;14;0;3;1;1;
202300011462;155660251;C01;1;33;0;2;1;0;1;
202300011463;155660242;A01;2;7;0;2;2;14;1;
202300011463;155660244;B01;2;17;0;2;8;1;1;
202300011464;155660238;A01;1;7;0;2;4;23;1;
202300011464;155660241;B01;1;7;0;2;1;2;1;
202300011464;155660243;C01;1;10;0;2;3;1;1;
202300011465;155660234;B01;3;10;0;2;3;1;1;
202300011465;155660236;A01;3;14;3;2;2;19;1;
202300011466;155660230;B01;1;7;14;0;2;1;1;
202300011466;155660232;C01;1;7;14;0;1;1;1;
202300011466;155660233;A01;1;7;0;0;0;0;1;
202300011467;155660229;A01;2;7;0;2;1;1;1;
202300011467;155660231;B01;1;7;0;2;1;9;1;
202300011468;155660227;A01;2;10;0;2;2;1;1;
202300011468;155660228;B01;2;2;0;2;3;10;1;
202300011469;155660225;A01;2;7;13;0;2;14;1;
